FID	IID	DATASET	AFR	EAS	AMR	EUR
0	118706	STUDY	0.00119402	0.0743205	0.48366319	0.4408223
0	118734	STUDY	0.0063977	0.061188	0.59040195	0.34201235
0	118813	STUDY	0.0015989	0.05647602	0.39926733	0.54265775
0	118866	STUDY	0.89524421	0.01647561	0.05241546	0.03586472
0	118929	STUDY	0.00215588	0.06299409	0.4493069	0.48554313
0	118968	STUDY	7.4e-07	0.07707402	0.39145078	0.53147445
0	119025	STUDY	7.5e-07	0.05466548	0.41471696	0.53061681
0	119099	STUDY	0.01440936	0.0538562	0.44068563	0.49104882
0	119164	STUDY	0.00338996	0.05925367	0.37318443	0.56417194
0	119407	STUDY	0.00022977	0.0625923	0.44336408	0.49381385
0	119419	STUDY	0.86152653	0.01263677	0.02305985	0.10277685
0	119432	STUDY	0.00627237	0.08282298	0.42649567	0.48440898
0	119446	STUDY	0.0005186	0.06386117	0.46124687	0.47437336
0	119467	STUDY	0.00243854	0.07167452	0.31598236	0.60990459
0	119546	STUDY	0.00103715	0.06752341	0.31601303	0.61542641
0	119551	STUDY	0.00484555	0.06322641	0.40810647	0.52382156
0	119624	STUDY	7.5e-07	0.06478755	0.38926383	0.54594787
0	119629	STUDY	0.00042084	0.0742855	0.58839845	0.33689521
0	119669	STUDY	0.01302959	0.06249432	0.44655356	0.47792253
0	119683	STUDY	0.91323449	0.03461537	0.02732241	0.02482774
0	119717	STUDY	7.4e-07	0.08043348	0.30351915	0.61604663
0	119725	STUDY	0.00225338	0.06055377	0.43379305	0.5033998
0	119758	STUDY	7.5e-07	0.06306499	0.41156374	0.52537053
0	119932	STUDY	0.74283362	0.02924369	0.1423049	0.08561779
0	119971	STUDY	0.84221348	0.02363516	0.07996241	0.05418895
0	119974	STUDY	0.00245152	0.07855426	0.4210893	0.49790492
0	120043	STUDY	0.00057624	0.05894762	0.41366209	0.52681404
0	120050	STUDY	0.83651923	0.01692666	0.05170513	0.09484898
0	120085	STUDY	7.5e-07	0.07533362	0.35237725	0.57228839
0	120143	STUDY	0.02364968	0.06044065	0.27615092	0.63975874
0	120161	STUDY	7.4e-07	0.07712157	0.3195362	0.60334149
0	120173	STUDY	0.84557825	0.03851108	0.06276233	0.05314834
0	120178	STUDY	0.00170859	0.06509209	0.42185305	0.51134627
0	120241	STUDY	0.74590339	0.01175916	0.14222024	0.1001172
0	120263	STUDY	0.00296423	0.06514484	0.33341561	0.59847532
0	120324	STUDY	5.599e-05	0.04882995	0.426729	0.52438506
0	120404	STUDY	0.00539966	0.07236692	0.44820891	0.47402452
0	120431	STUDY	0.67033975	0.03659116	0.16511092	0.12795818
0	120579	STUDY	0.96260097	0.0327796	0.00411332	0.00050611
0	120587	STUDY	7.4e-07	0.07253759	0.36402341	0.56343826
0	120725	STUDY	0.00067656	0.0643133	0.47260684	0.4624033
0	120732	STUDY	0.00075594	0.06205847	0.42440736	0.51277823
0	120820	STUDY	0.00043694	0.06543536	0.41223751	0.52189019
0	120878	STUDY	7.4e-07	0.12973859	0.25172862	0.61853205
0	120889	STUDY	0.00020932	0.07261747	0.30429451	0.62287869
0	120926	STUDY	0.89806714	0.02882723	0.03461614	0.0384895
0	120998	STUDY	0.02540147	0.06988189	0.63694338	0.26777326
0	121069	STUDY	0.00385259	0.06329073	0.49803376	0.43482293
0	121087	STUDY	0.01094064	0.11627507	0.13760223	0.73518206
0	121092	STUDY	3.781e-05	0.09095103	0.33281621	0.57619495
0	121113	STUDY	0.77316296	0.03044934	0.0890298	0.1073579
0	121154	STUDY	0.00843069	0.06652339	0.50879095	0.41625496
0	121242	STUDY	0.00048178	0.06116751	0.39253194	0.54581877
0	121371	STUDY	0.0020419	0.0761836	0.36133996	0.56043454
0	121394	STUDY	0.00270681	0.06445141	0.40268817	0.53015361
0	121414	STUDY	0.01474076	0.06687563	0.34750372	0.57087989
0	121504	STUDY	0.0163237	0.07326254	0.37712642	0.53328734
0	121592	STUDY	0.84209936	0.02807583	0.06373628	0.06608853
0	121630	STUDY	0.79906091	0.02303092	0.06671417	0.11119399
0	121692	STUDY	0.00066339	0.07018054	0.36088033	0.56827575
0	121706	STUDY	0.0097313	0.05669001	0.43664673	0.49693196
0	121762	STUDY	0.00509696	0.04953868	0.66803534	0.27732902
0	121802	STUDY	0.7604784	0.0225391	0.10430352	0.11267897
0	121884	STUDY	0.00438792	0.07111584	0.40199649	0.52249975
0	121913	STUDY	0.00379426	0.05660067	0.42537276	0.51423231
0	121917	STUDY	0.00260354	0.05455752	0.43026248	0.51257646
0	122052	STUDY	0.00516692	0.06613725	0.49035718	0.43833865
0	122093	STUDY	0.0109857	0.06959728	0.49926974	0.42014728
0	122272	STUDY	0.82400429	0.03021449	0.06817152	0.07760969
0	122298	STUDY	0.89975858	0.0238761	0.03399686	0.04236846
0	122325	STUDY	0.00072977	0.07411002	0.50421811	0.4209421
0	122362	STUDY	0.02481489	0.05504708	0.48888792	0.43125011
0	122464	STUDY	0.95034786	0.01604488	0.01269675	0.02091052
0	122484	STUDY	0.00250749	0.0885296	0.52931588	0.37964703
0	122529	STUDY	0.00655729	0.05745905	0.53898713	0.39699652
0	122704	STUDY	0.03988449	0.06144851	0.75700976	0.14165724
0	122727	STUDY	0.86661571	0.02370789	0.0291252	0.0805512
0	122744	STUDY	0.80613223	0.02752254	0.11068311	0.05566212
0	122759	STUDY	0.89766683	0.03252877	0.03617	0.0336344
0	122764	STUDY	0.87184112	0.01492116	0.05820866	0.05502905
0	122832	STUDY	0.00032661	0.12167784	0.20837863	0.66961692
0	122840	STUDY	0.98898241	0.01101609	7.5e-07	7.5e-07
0	122938	STUDY	0.00057169	0.05556868	0.43973634	0.50412328
0	122995	STUDY	0.00661898	0.06740396	0.44767809	0.47829898
0	123018	STUDY	0.00054993	0.06886668	0.47514301	0.45544038
0	123019	STUDY	0.81775229	0.02062869	0.08245822	0.0791608
0	123106	STUDY	0.8766423	0.01302722	0.04539292	0.06493756
0	123157	STUDY	0.70533787	0.0223766	0.14564003	0.1266455
0	123161	STUDY	0.00042982	0.07018517	0.39855105	0.53083397
0	123171	STUDY	0.0005715	0.14768691	0.58843852	0.26330307
0	123280	STUDY	0.00375894	0.06262253	0.45979515	0.47382338
0	123311	STUDY	0.0003048	0.07067132	0.49569165	0.43333224
0	123313	STUDY	0.89415243	0.02287461	0.03805611	0.04491685
0	123315	STUDY	0.00193146	0.06836876	0.49709102	0.43260875
0	123453	STUDY	0.00143146	0.07510128	0.34025594	0.58321132
0	123456	STUDY	0.79110801	0.02698352	0.10498323	0.07692523
0	123463	STUDY	0.00165265	0.05990347	0.39664473	0.54179915
0	123629	STUDY	0.00118086	0.0739502	0.4513862	0.47348274
0	123633	STUDY	0.00570114	0.05506599	0.40509509	0.53413777
0	123667	STUDY	0.53543672	0.02852601	0.18620082	0.24983645
0	123692	STUDY	0.72937034	0.02486305	0.11545778	0.13030882
0	123771	STUDY	0.00948219	0.08241373	0.38260805	0.52549603
0	123782	STUDY	0.0031358	0.06603281	0.51781149	0.4130199
0	123868	STUDY	0.00033426	0.05592791	0.40507421	0.53866362
0	123876	STUDY	0.00173447	0.06573152	0.35196373	0.58057027
0	123929	STUDY	0.01066671	0.05951572	0.44230549	0.48751208
0	123952	STUDY	7.4e-07	0.09388182	0.31358277	0.59253467
0	123988	STUDY	0.0029863	0.06752627	0.40018633	0.5293011
0	124003	STUDY	0.00096498	0.05283691	0.44589883	0.50029928
0	124046	STUDY	0.00263574	0.05971263	0.43719584	0.50045578
0	124139	STUDY	5.953e-05	0.06548296	0.47476085	0.45969666
0	124197	STUDY	0.01000997	0.05761233	0.50061763	0.43176007
0	124221	STUDY	4.913e-05	0.05894677	0.52287676	0.41812734
0	124284	STUDY	0.00149395	0.07493953	0.45235993	0.47120659
0	124286	STUDY	0.009587	0.08639408	0.38326187	0.52075705
0	124425	STUDY	7.5e-07	0.09049857	0.29374154	0.61575914
0	124438	STUDY	0.0017404	0.06423227	0.37736036	0.55666697
0	124469	STUDY	0.01285385	0.05677445	0.40291545	0.52745625
0	124471	STUDY	7.5e-07	0.0780876	0.29104116	0.63087049
0	124516	STUDY	0.66248836	0.03216697	0.1640996	0.14124507
0	124570	STUDY	0.00089907	0.05911451	0.49113288	0.44885354
0	124578	STUDY	0.86934914	0.01540653	0.0521749	0.06306944
0	124614	STUDY	0.00240004	0.07288158	0.42595677	0.49876162
0	124675	STUDY	0.00027042	0.07053095	0.40102393	0.5281747
0	124743	STUDY	7.4e-07	0.06123347	0.42717161	0.51159418
0	124815	STUDY	0.00300699	0.06116495	0.55106041	0.38476765
0	124826	STUDY	0.91446457	0.01939426	0.04512155	0.02101962
0	124830	STUDY	7.5e-07	0.0656126	0.44317411	0.49121255
0	124886	STUDY	0.00363023	0.06037688	0.47554551	0.46044738
0	124958	STUDY	0.00242397	0.05652138	0.28709753	0.65395712
0	124970	STUDY	0.00858328	0.06619778	0.27262888	0.65259006
0	124979	STUDY	0.01415799	0.07413563	0.27936905	0.63233734
0	124990	STUDY	0.92006339	0.04849296	0.01650372	0.01493994
0	124997	STUDY	0.01190177	0.06351963	0.44265185	0.48192674
0	125000	STUDY	0.00471057	0.05926438	0.44657948	0.48944557
0	125047	STUDY	0.0052598	0.05315822	0.42957386	0.51200812
0	125070	STUDY	0.88526445	0.02900532	0.0295188	0.05621143
0	125071	STUDY	0.0151506	0.07469829	0.37541813	0.53473297
0	125081	STUDY	0.69600275	0.03253485	0.12024004	0.15122235
0	125100	STUDY	0.66624322	0.0284201	0.17102487	0.13431181
0	125102	STUDY	0.00166185	0.06801436	0.50050933	0.42981447
0	125132	STUDY	0.75444313	0.02299227	0.11792858	0.10463602
0	125140	STUDY	0.45020368	0.03250864	0.21716028	0.30012741
0	125164	STUDY	7.4e-07	0.06214021	0.33272393	0.60513511
0	125227	STUDY	0.00143364	0.06501055	0.42414015	0.50941566
0	125232	STUDY	0.88633836	0.02656555	0.03172297	0.05537312
0	125250	STUDY	0.01455826	0.0467214	0.6641731	0.27454724
0	125278	STUDY	0.00225195	0.07006964	0.36438717	0.56329124
0	125348	STUDY	0.00604871	0.06226509	0.40154113	0.53014507
0	125368	STUDY	0.81380531	0.02922412	0.07030852	0.08666205
0	125426	STUDY	0.00202427	0.07957154	0.3744718	0.54393239
0	125437	STUDY	0.01132154	0.06556244	0.37028562	0.5528304
0	125449	STUDY	0.81382003	0.02978757	0.0660397	0.0903527
0	125486	STUDY	0.0017663	0.06569873	0.44028644	0.49224853
0	125565	STUDY	7.4e-07	0.06772182	0.46588338	0.46639405
0	125577	STUDY	7.4e-07	0.05985862	0.45620078	0.48393986
0	125578	STUDY	0.01162077	0.06605192	0.46213678	0.46019053
0	125592	STUDY	7.5e-07	0.05627904	0.46198516	0.48173506
0	125654	STUDY	0.02707617	0.06132662	0.38682076	0.52477645
0	125692	STUDY	0.863685	0.02754519	0.05008577	0.05868403
0	125720	STUDY	0.00553237	0.07177332	0.41785363	0.50484067
0	125731	STUDY	0.00109639	0.05438853	0.49051554	0.45399954
0	125803	STUDY	0.00268533	0.09719446	0.28174771	0.61837251
0	125819	STUDY	0.90647803	0.00981617	0.03059776	0.05310804
0	125831	STUDY	0.00113699	0.09056439	0.36356029	0.54473833
0	125902	STUDY	0.00274573	0.05218242	0.42724738	0.51782447
0	125933	STUDY	0.00080752	0.0581556	0.49452235	0.44651453
0	125990	STUDY	0.00339951	0.06813176	0.26396331	0.66450542
0	126021	STUDY	0.00058439	0.06596425	0.43788735	0.49556401
0	126023	STUDY	0.00192261	0.06612308	0.50133939	0.43061491
0	126035	STUDY	0.86151546	0.02267058	0.07202181	0.04379215
0	126039	STUDY	0.85267091	0.02861142	0.05770807	0.0610096
0	126119	STUDY	0.00132677	0.06703952	0.45363797	0.47799574
0	126185	STUDY	0.01312607	0.05779803	0.4454203	0.4836556
0	126201	STUDY	0.00145775	0.06441647	0.41846183	0.51566395
0	126224	STUDY	0.00646502	0.07433948	0.44731775	0.47187774
0	126242	STUDY	0.0004268	0.06404094	0.41535611	0.52017615
0	126299	STUDY	0.00491077	0.0757768	0.40317975	0.51613268
0	126308	STUDY	0.00110108	0.07142813	0.47262223	0.45484856
0	126310	STUDY	0.88589691	0.01613883	0.0657329	0.03223136
0	126325	STUDY	0.00012957	0.04709389	0.41445385	0.53832269
0	126344	STUDY	0.81441821	0.02953849	0.06975163	0.08629168
0	126509	STUDY	2.144e-05	0.06976025	0.417099	0.51311932
0	126513	STUDY	0.05279125	0.06559677	0.69168517	0.18992681
0	126594	STUDY	7.4e-07	0.06312075	0.34531857	0.59155994
0	126617	STUDY	0.6513214	0.02445061	0.15701757	0.16721042
0	126700	STUDY	7.4e-07	0.11239895	0.22707604	0.66052427
0	126858	STUDY	0.65194593	0.02934196	0.15986803	0.15884408
0	126878	STUDY	0.00262542	0.06594448	0.42182332	0.50960678
0	126907	STUDY	0.00201863	0.06496065	0.41566767	0.51735305
0	126909	STUDY	0.87769498	0.03087769	0.04778937	0.04363797
0	126953	STUDY	0.00481362	0.06038253	0.40600642	0.52879743
0	127049	STUDY	0.00168028	0.0704783	0.44044325	0.48739817
0	127072	STUDY	0.87743829	0.03135298	0.04057793	0.0506308
0	127108	STUDY	0.00562341	0.05191835	0.50817672	0.43428152
0	127293	STUDY	0.94446474	0.02774247	0.02016962	0.00762317
0	127297	STUDY	0.01106232	0.05816489	0.43516158	0.49561121
0	127306	STUDY	0.00405332	0.06859432	0.43378552	0.49356684
0	127346	STUDY	0.00464574	0.07277709	0.47314441	0.44943276
0	127376	STUDY	0.00022378	0.05456936	0.50829454	0.43691232
0	127396	STUDY	0.00255245	0.06355076	0.57257201	0.36132478
0	127401	STUDY	0.9181682	0.02512695	0.03076087	0.02594398
0	127410	STUDY	0.85652316	0.03901521	0.07200548	0.03245614
0	127413	STUDY	0.00199627	0.06036873	0.43916665	0.49846836
0	127531	STUDY	0.00541098	0.058532	0.48099667	0.45506035
0	127574	STUDY	0.0007147	0.07428019	0.47514901	0.44985609
0	127706	STUDY	0.01285716	0.0749897	0.48340485	0.42874829
0	127740	STUDY	0.82346289	0.03826397	0.07140289	0.06687025
0	127758	STUDY	0.92052357	0.04040065	0.02760617	0.01146961
0	127874	STUDY	0.00610625	0.05659252	0.44476025	0.49254097
0	127926	STUDY	0.001581	0.05936543	0.4094296	0.52962397
0	128089	STUDY	0.90012669	0.0147707	0.04143066	0.04367195
0	128174	STUDY	0.00032437	0.05607088	0.54681714	0.39678761
0	128213	STUDY	0.003357	0.0555368	0.46860076	0.47250544
0	128256	STUDY	0.00771809	0.06978339	0.50080818	0.42169034
0	128270	STUDY	0.00031321	0.06964147	0.41492977	0.51511555
0	128304	STUDY	0.82178673	0.02224606	0.06081447	0.09515274
0	128327	STUDY	0.00331043	0.05738712	0.42991614	0.50938631
0	128378	STUDY	7.5e-07	0.06532917	0.31834812	0.61632196
0	128380	STUDY	0.85250789	0.02199319	0.06247499	0.06302393
0	128386	STUDY	0.00662089	0.06071135	0.41008233	0.52258542
0	128394	STUDY	0.00145849	0.06725659	0.47296199	0.45832294
0	128466	STUDY	0.00043116	0.07618886	0.2817143	0.64166568
0	128488	STUDY	0.00461877	0.06330137	0.41918686	0.51289301
0	128542	STUDY	0.00454513	0.06723445	0.45100979	0.47721063
0	128615	STUDY	0.00079029	0.0741104	0.49319558	0.43190374
0	128668	STUDY	0.05497958	0.06185037	0.51133306	0.37183699
0	128698	STUDY	0.00107117	0.06407633	0.47868861	0.4561639
0	128878	STUDY	0.76914063	0.02814101	0.09426326	0.1084551
0	128879	STUDY	0.00624212	0.06419614	0.36920423	0.5603575
0	128901	STUDY	7.4e-07	0.06576182	0.43546185	0.49877559
0	129051	STUDY	0.00120244	0.06007905	0.46451936	0.47419915
0	129099	STUDY	0.00316019	0.05738659	0.54587795	0.39357527
0	129109	STUDY	0.80384697	0.01939665	0.1018491	0.07490728
0	129190	STUDY	0.61166257	0.03513815	0.09890936	0.25428992
0	129385	STUDY	0.66353325	0.04245161	0.11715984	0.17685531
0	129464	STUDY	0.87784531	0.0292881	0.05779825	0.03506834
0	129504	STUDY	7.4e-07	0.07471041	0.33498811	0.59030073
0	129572	STUDY	0.90566008	0.02318678	0.03733023	0.03382291
0	129581	STUDY	0.63654306	0.04231729	0.14490845	0.1762312
0	129598	STUDY	0.00014303	0.05929698	0.39068545	0.54987454
0	129637	STUDY	0.7539101	0.05953379	0.11002944	0.07652667
0	129641	STUDY	0.88176607	0.01340305	0.04973708	0.0550938
0	129698	STUDY	7.4e-07	0.05916586	0.40289637	0.53793702
0	129704	STUDY	0.6275347	0.03553483	0.1641446	0.17278586
0	129745	STUDY	0.00024634	0.06392503	0.39051421	0.54531442
0	129941	STUDY	0.69737743	0.08854178	0.15701491	0.05706588
0	129989	STUDY	0.89457928	0.0164327	0.04979999	0.03918803
0	130037	STUDY	0.00099874	0.06256176	0.57941275	0.35702674
0	130047	STUDY	7.4e-07	0.07333378	0.38503401	0.54163147
0	130061	STUDY	0.72066596	0.05626801	0.10480099	0.11826504
0	130071	STUDY	0.00422177	0.05374603	0.48134285	0.46068936
0	130094	STUDY	0.86141219	0.03847816	0.0679586	0.03215105
0	130114	STUDY	0.89847074	0.02236427	0.05735702	0.02180797
0	130123	STUDY	0.43198078	0.04936664	0.27929771	0.23935487
0	130142	STUDY	0.00020447	0.08308868	0.37169033	0.54501652
0	130198	STUDY	7.4e-07	0.06478464	0.44263544	0.49257917
0	130217	STUDY	0.00207061	0.0535896	0.44034471	0.50399509
0	130237	STUDY	0.02803191	0.07617431	0.53675397	0.3590398
0	130248	STUDY	0.72249245	0.04398155	0.14037048	0.09315552
0	130283	STUDY	0.07498627	0.07536968	0.49891034	0.35073371
0	130328	STUDY	0.00121957	0.05209389	0.43349114	0.5131954
0	130393	STUDY	0.00296848	0.05994458	0.47318016	0.46390679
0	130409	STUDY	7.4e-07	0.06028504	0.36397978	0.57573444
0	130426	STUDY	0.00232454	0.06199397	0.37787272	0.55780877
0	130466	STUDY	0.0241795	0.06739943	0.39880582	0.50961526
0	130515	STUDY	0.92222545	0.01920111	0.0314092	0.02716425
0	130548	STUDY	0.94470778	0.01133753	0.01795548	0.02599921
0	130557	STUDY	0.00509107	0.05597185	0.45718291	0.48175418
0	130579	STUDY	0.9181497	0.031268	0.0307136	0.0198687
0	130611	STUDY	0.87286281	0.03827902	0.05784653	0.03101165
0	130632	STUDY	0.00426963	0.07647118	0.39373003	0.52552917
0	130653	STUDY	0.77172221	0.02584252	0.12208656	0.08034871
0	130735	STUDY	0.89476367	0.01138894	0.04828944	0.04555795
0	130754	STUDY	0.00171639	0.07341599	0.30906976	0.61579786
0	130781	STUDY	9.594e-05	0.0552666	0.46566122	0.47897624
0	130819	STUDY	0.96379333	0.01644224	0.0105976	0.00916683
0	130938	STUDY	0.00979496	0.04942804	0.43594868	0.50482833
0	130977	STUDY	0.00343139	0.06966148	0.35008255	0.57682457
0	131026	STUDY	0.00167002	0.05757548	0.43124911	0.50950538
0	131046	STUDY	0.00759182	0.05658049	0.5305865	0.40524119
0	131160	STUDY	9.195e-05	0.12494303	0.27546819	0.59949682
0	131168	STUDY	0.72587154	0.03173099	0.13863692	0.10376055
0	131190	STUDY	0.66557088	0.04748975	0.1190827	0.16785667
0	131250	STUDY	0.88088678	0.01971256	0.06037675	0.0390239
0	131405	STUDY	0.86144006	0.02019478	0.02860072	0.08976445
0	131524	STUDY	0.00366306	0.05498156	0.38427053	0.55708484
0	131532	STUDY	0.8463617	0.03162347	0.05448063	0.0675342
0	131547	STUDY	7.65e-06	0.07753795	0.41107052	0.51138387
0	131610	STUDY	0.90290794	0.01459055	0.03624895	0.04625256
0	131626	STUDY	0.91292846	0.01564074	0.0380721	0.03335871
0	131636	STUDY	0.00264854	0.0770174	0.47597619	0.44435787
0	131671	STUDY	0.01945745	0.06714036	0.23380685	0.67959534
0	131714	STUDY	0.03833765	0.08109817	0.65588683	0.22467735
0	131717	STUDY	0.84724	0.03181367	0.05728244	0.0636639
0	131719	STUDY	0.00176855	0.06869123	0.41505484	0.51448538
0	131744	STUDY	0.00068154	0.06401247	0.39714146	0.53816454
0	131788	STUDY	0.00448411	0.05886286	0.55085957	0.38579347
0	131825	STUDY	0.75857875	0.02905541	0.10443852	0.10792732
0	131883	STUDY	0.80026808	0.02176092	0.07522282	0.10274818
0	131884	STUDY	0.88153699	0.01397603	0.0605899	0.04389709
0	131908	STUDY	0.01321991	0.08122356	0.50133982	0.40421671
0	131954	STUDY	0.01255113	0.06260506	0.4429853	0.48185851
0	131964	STUDY	0.8596972	0.03111687	0.06986148	0.03932445
0	131975	STUDY	0.86204499	0.02336484	0.0420573	0.07253287
0	131980	STUDY	0.00908159	0.06600203	0.34970874	0.57520765
0	131999	STUDY	0.00302731	0.06868074	0.40511016	0.52318179
0	132055	STUDY	0.00659474	0.07250207	0.4752129	0.44569029
0	132063	STUDY	0.00225218	0.06637807	0.47244874	0.45892101
0	132084	STUDY	0.73661975	0.04454061	0.10871747	0.11012217
0	132169	STUDY	0.97444873	0.02533251	3.354e-05	0.00018522
0	132171	STUDY	0.00080998	0.05790105	0.37648448	0.56480449
0	132273	STUDY	7.311e-05	0.05659325	0.4077585	0.53557514
0	132415	STUDY	0.00064471	0.06032287	0.45923415	0.47979828
0	132434	STUDY	0.0017648	0.0701629	0.42756432	0.50050798
0	132443	STUDY	1.34e-05	0.06854777	0.38018599	0.55125283
0	132553	STUDY	0.72279431	0.03791214	0.12397878	0.11531477
0	132578	STUDY	0.00057115	0.04750916	0.41677228	0.53514741
0	132588	STUDY	0.01730197	0.0592065	0.36744077	0.55605077
0	132657	STUDY	0.00671687	0.06449386	0.49605602	0.43273326
0	132661	STUDY	0.88011316	0.01548167	0.04643412	0.05797105
0	132715	STUDY	0.90492032	0.01308897	0.04425758	0.03773312
0	132729	STUDY	0.00195272	0.05717596	0.47579709	0.46507423
0	132811	STUDY	0.90639054	0.03511402	0.03061081	0.02788462
0	132816	STUDY	0.00038259	0.05655655	0.48606394	0.45699692
0	132837	STUDY	0.82669788	0.02961596	0.07918059	0.06450557
0	132852	STUDY	0.00481352	0.06529846	0.40664085	0.52324717
0	132868	STUDY	0.00038557	0.07188511	0.44076434	0.48696498
0	132889	STUDY	0.01116884	0.07816287	0.52438669	0.38628161
0	132916	STUDY	7.5e-07	0.07042391	0.41214111	0.51743423
0	132972	STUDY	0.82585817	0.02674892	0.08383829	0.06355462
0	132976	STUDY	0.00376396	0.0596508	0.44012873	0.49645652
0	132997	STUDY	0.0006517	0.06916008	0.37251745	0.55767078
0	133055	STUDY	0.00195409	0.07203671	0.54147656	0.38453264
0	133115	STUDY	0.00230313	0.06084599	0.58034805	0.35650284
0	133156	STUDY	0.01967139	0.06608124	0.3534279	0.56081948
0	133190	STUDY	0.89548569	0.01983791	0.04670851	0.03796789
0	133202	STUDY	0.00330789	0.05274111	0.47356557	0.47038543
0	133318	STUDY	0.00281061	0.07216687	0.3616733	0.56334923
0	133354	STUDY	0.92580337	0.019052	0.03485719	0.02028744
0	133436	STUDY	0.67984681	0.03317026	0.12390443	0.1630785
0	133484	STUDY	0.00254626	0.0622339	0.44906445	0.48615539
0	133526	STUDY	0.00656378	0.06141513	0.44117801	0.49084308
0	133529	STUDY	0.8963949	0.01529364	0.04680642	0.04150505
0	133552	STUDY	0.0019387	0.06608517	0.38152824	0.55044789
0	133581	STUDY	0.00025402	0.06514103	0.36815255	0.5664524
0	133594	STUDY	0.79142745	0.01872703	0.08036994	0.10947558
0	133612	STUDY	3.701e-05	0.05392611	0.40459623	0.54144065
0	133674	STUDY	0.00184046	0.0529737	0.44998339	0.49520245
0	133725	STUDY	0.01621429	0.07256048	0.33310742	0.5781178
0	133799	STUDY	0.00112393	0.07253458	0.33817943	0.58816207
0	133891	STUDY	0.0053641	0.052641	0.4512898	0.4907051
0	133899	STUDY	0.00504802	0.0637438	0.50313822	0.42806996
0	134038	STUDY	0.87846681	0.03457289	0.04989356	0.03706675
0	134073	STUDY	0.02740663	0.0536226	0.29129337	0.6276774
0	134075	STUDY	0.00015766	0.05761186	0.47815897	0.46407151
0	134092	STUDY	0.00171576	0.05792362	0.3883289	0.55203172
0	134198	STUDY	0.01046873	0.06155441	0.371128	0.55684886
0	134210	STUDY	0.69002473	0.03601506	0.14276292	0.13119729
0	134218	STUDY	0.0063365	0.0684431	0.51856368	0.40665672
0	134266	STUDY	0.72121756	0.04194045	0.08000829	0.15683371
0	134295	STUDY	0.00131313	0.07236781	0.28164538	0.64467367
0	134328	STUDY	0.93207932	0.00995692	0.02998072	0.02798305
0	134363	STUDY	0.00207454	0.07714701	0.32506718	0.59571126
